"","subject","y","X_mean","X_sd","body_acc_x_mean","body_acc_x_sd","body_acc_y_mean","body_acc_y_sd","body_acc_z_mean","body_acc_z_sd","body_gyro_x_mean","body_gyro_x_sd","body_gyro_y_mean","body_gyro_y_sd","body_gyro_z_mean","body_gyro_z_sd","total_acc_x_mean","total_acc_x_sd","total_acc_y_mean","total_acc_y_sd","total_acc_z_mean","total_acc_z_sd"
"75",13,3,-0.484522752200965,0.499269454636065,0.000317369050022275,0.175936786328144,6.80461235455438e-06,0.102569421090022,-0.00456084635441423,0.0978034431186432,-0.0909478463138401,0.279144083999937,0.030970265070379,0.23273502015713,0.0289324954929521,0.255539783915006,0.976984626645612,0.175405169938213,-0.197094616613162,0.100500314839913,-0.204286969811104,0.0964228891917236
"76",13,4,-0.640673169139337,0.538488665166733,-0.000454783885281409,0.0132528196489775,-0.000231314527699777,0.00710170630242303,3.13320917424107e-05,0.00853407327319345,0.00353243698537324,0.0200263954965275,-0.0091127237516773,0.0185316644127491,0.0185581620317994,0.0198249532258405,-0.00958996529038584,0.00959446298083614,0.563734338703141,0.00661657234895022,0.812158877611671,0.00748424487887822
"77",13,5,-0.648887455390641,0.537367695737417,-0.000412581093976861,0.00406072508970113,-0.000203328995838185,0.00448030633515279,0.000571677819086075,0.00624865548082922,-0.00534231466349973,0.00903137286931982,0.000212973732792215,0.012571100859625,-0.000239825627239556,0.0116569490899237,0.743058073675987,0.00355104904696133,0.259176117032621,0.00411799053158028,0.334523255330318,0.00554307599897402
"78",13,6,-0.430578799419958,0.483236503985391,0.000100876971292843,0.188320465839041,0.0004802761999094,0.112443722796335,-0.00152719144182901,0.101972153368335,-0.0682442684770025,0.298030610364179,0.0159284197648664,0.263927511281216,0.0117154169012235,0.292554742842693,0.786750411275202,0.187743927879538,0.00527290542516633,0.111730926974064,0.0975960931077102,0.101196700839257
"79",14,1,-0.557822190237956,0.512824912927988,-0.00357189276188869,0.0632716095797898,-0.000404712048420021,0.0606580708916755,-0.000293758755105138,0.0439011295514519,-0.0113439394341957,0.173620956027312,0.00487912025213295,0.190359338551207,0.00335821017670644,0.114295255002323,0.251566139484057,0.0626025284933352,0.601778627728814,0.0600786718022946,0.287328794484772,0.0430102281720535
"80",14,2,-0.287324554112973,0.470889186959127,-0.00104190107138021,0.317768522236534,-0.00121345288655527,0.247868490945495,-0.00283092145945312,0.143655750796069,-0.00162054227708333,0.59281862110166,0.00447035116100984,0.646293406183445,-0.00909445012715567,0.559872613618406,0.953103563266782,0.316847767630168,-0.323148500563788,0.246453424948512,-0.0913352032058883,0.141881986147243
"81",14,3,-0.239052600740122,0.463017800039821,-0.000142656490555556,0.296313968702913,-0.000513417098881944,0.271782085362463,-0.00111935218947917,0.150511282518122,-0.00619452524895833,0.699515320774645,-0.00228282993541667,0.839341628996342,0.00424931312131944,0.429644303593731,0.973526723246528,0.295904348045981,-0.313011303707014,0.27134724987985,-0.0465707206309132,0.149780268530008
"82",14,4,-0.637317348909799,0.528634339804011,0.000694872079361603,0.0080493738009557,0.00275338030978819,0.0131856914564342,0.00246408523033449,0.0147209885951267,-0.00703619640268634,0.0438048140472075,0.00336217828263426,0.0413890527763229,-0.0113635169326814,0.0290300535054179,0.960390156148727,0.00626961651835499,0.010161931458969,0.00905023500051649,0.157602085129608,0.0107144483728025
"83",14,5,-0.573442783129135,0.514677732967187,-0.000837380202850156,0.0570872562323677,-0.00241277665185378,0.0498032833562607,0.000541378863922135,0.0414670428766971,0.0106458261085776,0.152336526330459,0.00174220327182812,0.172142405787771,-0.00291900374058961,0.12999153431928,0.965019841354167,0.0563143641866174,-0.298185249976562,0.0473974244547253,0.0100951806219492,0.0388008757461104
"84",14,6,-0.637279820462616,0.526169385401241,-0.00682767986892249,0.0161853020853344,0.00210228857220588,0.0139844702538839,0.000868159670685662,0.0137213575908405,-0.0014845609850962,0.0216852036427739,-0.00790797384800368,0.0346497014444002,0.0150922349601477,0.0298509906419641,0.527880311011029,0.00776598332462748,0.371266326568636,0.0103997451915354,0.28138382535242,0.0111057171310311
"85",15,1,-0.637621816923791,0.535503777833547,-0.00041922592348452,0.00866499329038617,0.000675345421935069,0.00772514807900821,0.000499740104270833,0.00896315213261226,0.00402831278737427,0.0173923240738786,-0.00482593911934172,0.0317208221150538,0.0063795742984537,0.0177315562429607,0.493510139031921,0.00620892694863692,0.472867949211516,0.00630126741268095,0.38353521305923,0.00742974225070746
"86",15,2,-0.459178826214064,0.490928950704604,0.000601303227308919,0.158186546494628,-0.00177537549689004,0.112260913551221,-0.00168232962232422,0.104848624167774,-0.0259820224058561,0.292016540729785,0.00415876938058268,0.299118142000408,0.00214110633871468,0.221023191395774,0.798484879801432,0.157331626895585,0.121081477750648,0.111414985303028,0.0524051062955501,0.104037604491317
"87",15,3,-0.583207635429967,0.522690861843116,-0.00145106884795647,0.0537361109095773,-0.000604873634392113,0.0392242067096888,0.00157808333545387,0.0400097206515063,0.00762072526845647,0.0964380137897197,-0.0051326158762128,0.118998248042718,0.00623042530625372,0.0791020284030446,0.326524058102039,0.0494864580280708,0.5306575672016,0.0386365314462703,0.462676395946652,0.0383983841781017
"88",15,4,-0.558258259592735,0.511092290433283,-0.000316146926459216,0.0849256776095388,-0.000985218366935381,0.0666876834791454,-0.00208979790369571,0.0616706829466915,0.0391311645291419,0.169352756100327,-0.000741738908227754,0.139156367769053,-0.00897801267120413,0.14610421808857,1.00544651136123,0.0843878699131971,-0.145215058826536,0.0637415774851091,-0.115734682243957,0.0587135452497159
"89",15,5,-0.369620931081745,0.472658945901231,9.68761479245281e-05,0.266962468501997,-0.0015899197192217,0.170298886525984,0.00163821365648953,0.133239524364797,0.033314342503066,0.436489840412085,-0.0215049975503803,0.525515681720677,-0.00164548604596109,0.414640520926129,0.955658478042453,0.266400750246079,-0.275334799835841,0.16826046942849,-0.0688201132798305,0.130360910483813
"90",15,6,-0.642704977700474,0.531541664895497,-0.000169079401072936,0.00469846947964582,0.00226203146554798,0.00934851018459772,0.00195285277131207,0.0118858026255166,-0.00324019401999479,0.018246197621199,-0.00120773914170605,0.0169509634315548,-0.00147249277525901,0.0143927233753123,0.990325074913194,0.00404276550481901,0.0840400334711372,0.00739827773915713,0.0398601811784722,0.00822105705757532
"91",16,1,-0.626241076304614,0.543830081181785,-0.00517530010865257,0.0128860943642941,0.00915362860655735,0.0151510386615351,-0.00556611766777451,0.0227533388710023,-0.0189015814970928,0.0494922498761083,-0.000197618455721323,0.0333715811131301,-0.00506564397114583,0.0383535573516093,0.739417997588848,0.00971126372191373,0.375517648558517,0.00941098629906606,0.272706027816345,0.0151352433522598
"92",16,2,-0.326941164851558,0.456063790213439,-0.000232713803424939,0.229735287038888,-0.000171063159004289,0.186112236821092,-0.00155743236231265,0.132743082412,-0.00322039429799326,0.458826252460333,-0.00259525400875153,0.705474526943799,-0.00154037303941942,0.310834632175838,0.949705148161765,0.229430320804381,-0.25578898703462,0.18580961528773,-0.0332372145661703,0.130538271094452
"93",16,3,-0.497484484887459,0.508198812203986,-0.0106018662519099,0.102595663059598,-0.0145193314543391,0.100017301401989,0.0062367554813243,0.0713194019759798,0.0110266332268085,0.24456810735372,-0.00094704349152593,0.288042446737271,0.0124507613286104,0.144605634455468,0.444809305935173,0.0978720123337703,0.300829914433278,0.0961720021979374,0.271585860984043,0.0668047500469772
"94",16,4,-0.429122615580064,0.482454521014106,-0.00165979414510077,0.210333443054766,-0.00243803126622622,0.144726508471515,0.000360401928581295,0.140775525278134,0.0730361960031658,0.377028827789664,-0.0228821569856386,0.495757623389474,-0.0104119125930707,0.263193750728166,0.981431883899456,0.209433901678632,-0.266477119668207,0.142366253468286,-0.108763958401548,0.136414776159287
"95",16,5,-0.346970749325761,0.463283868053121,0.00176241177513221,0.259667894367027,0.000219948522065305,0.167319307509386,-0.000478887623223157,0.138481833029095,-0.0692970295859976,0.452610636455186,0.0187525976191707,0.57015722830774,0.00567209892058894,0.322646508090505,1.00866425307492,0.259056453282356,-0.180946295765072,0.166331718356764,-0.0790147208949978,0.136830593187313
"96",16,6,-0.617462325851414,0.535074353256016,0.000272748902126205,0.0310753327123453,0.000168337282917411,0.0256703796914771,-0.000470868091361295,0.0233580026890793,0.014470103767868,0.0616979891498404,-0.000804616093595982,0.0539313872765943,0.00245314409066429,0.0573327052706088,0.931238082232143,0.0304312157427825,-0.0792605731617188,0.0227903689507193,0.0632121369823772,0.0214174956553093
"97",17,1,-0.638955246728013,0.53029804193257,-0.000563136568668673,0.0102883556462714,-0.000850432717060963,0.0100103844081267,0.00158719293872679,0.0102547811481178,0.0142963102469156,0.029658933269107,-4.14039710384223e-05,0.0228462803884839,0.0137177292950038,0.0205676050708544,0.217449603739754,0.00979804593976698,0.795498784125256,0.00906452452526785,0.452047839241419,0.00968305721668517
"98",17,2,-0.377672065498334,0.470273705160212,0.00155420421188721,0.240158057096043,0.000100228888404948,0.15877415601057,-0.00227250502501706,0.112885620659219,-0.0523644677104492,0.478685375923725,0.0111889880393978,0.339166470599646,0.00567296347996094,0.25523241634272,1.00192614262695,0.239641459963725,-0.226234039571322,0.157979561488481,-0.123114812684185,0.110512706789183
"99",17,3,-0.392345916302339,0.472675493415209,0.0010051317316695,0.230572783759498,-0.00150922462004416,0.152999943184547,-0.00212859443657269,0.11010511162813,-0.043856861439375,0.429927092225028,0.0132585668788128,0.328265093493435,0.0067774300072962,0.251573686058899,0.980964995923913,0.230052328586901,-0.20621281074392,0.15212320981818,-0.117946508606456,0.107906923281915
"100",17,4,-0.522320812526094,0.501831558901773,0.000272987398879028,0.112153530971763,0.00171520890897729,0.0752459089252315,0.00272970667160662,0.0612739271571463,0.0205488493465332,0.241149526752354,-0.000895762357496338,0.233823010144298,-0.0112647391224434,0.164194034833611,0.992440354125977,0.111105307401109,-0.284210668560693,0.0724216641633828,-0.0278510625624341,0.0551405675499453
"101",17,5,-0.37365521247354,0.47763923065252,-0.00283382277811699,0.25617498420472,-0.00321492562341747,0.181348498537401,0.00129501714470152,0.144248845539674,0.0608875477994591,0.472750114324837,-0.0279782699249559,0.566033668560315,-0.0122458865837961,0.280100557900417,0.967440208083934,0.255268867160734,-0.337061385855349,0.17981564013281,-0.116566834230605,0.139681503041262
"102",17,6,-0.627417577037488,0.533531889986113,-0.00305991071532405,0.00966543053739584,0.00505320208889809,0.022137334313858,0.00283023150399776,0.0213528415721817,-0.0106471503813776,0.0362560915312251,-0.000495999892663732,0.03993744629058,0.00947261067576739,0.0355656426858509,0.929434431327025,0.00835819516148152,0.079288061497007,0.0157985253904841,0.12699369462456,0.0155882953111113
"103",18,1,-0.55124436776016,0.514418317558664,-0.000929704900679436,0.0857631913142461,0.000560849814035435,0.0614042116384408,0.000683250555520787,0.0522993658121973,-0.0300098170655561,0.168962199013349,0.000998334307321428,0.158349417687226,0.0154323046014286,0.132194045864908,0.411463740952288,0.0839657835258583,0.259923009513119,0.0594838252914735,0.46397839004029,0.0508799266523129
"104",18,2,-0.33622349976236,0.467881237222167,0.000814275973471174,0.315460428321837,-0.002905547713125,0.177784064003402,-0.00284096869044855,0.126266606630842,-0.121311377089903,0.537239784380528,0.0412858696617201,0.494934433744514,0.0196463198292295,0.355363639164416,0.979129899326509,0.3148771048296,-0.249606062012465,0.176261890094861,-0.170198305731276,0.12424041010665
"105",18,3,-0.37472896556427,0.467476460963568,0.000759584429090909,0.269887609778534,-0.00251171612285199,0.159510400354467,0.00154869471850852,0.125539333662684,-0.0762345435850994,0.48043600274608,0.0271089675494176,0.430446542752551,0.00850050177823864,0.380071471067785,0.983924302372159,0.269213382708533,-0.243019371537443,0.157763819240971,-0.166071384268027,0.12396251588595
"106",18,4,-0.637699215276807,0.522209273036653,0.000133648676935033,0.00664208307989659,-0.00107199440030652,0.0114731563465699,-0.00127896316525411,0.0133810810332668,-0.00177463970331086,0.0223379970686032,0.000808347543807566,0.0349704135385766,-0.00107655076892681,0.0219787049732501,0.983793343914474,0.00644338488714203,-0.0945130883917489,0.00972378180820665,0.126562976538498,0.0115842022071633
"107",18,5,-0.595702870715877,0.514375150233232,-0.000380647232088934,0.0414788641119209,-0.000484807523416524,0.0415033659224544,0.000491250710695848,0.0361755875363204,-0.0112104535744593,0.148354137553968,0.00632012460603318,0.0959987204436338,0.00247174932526948,0.0841227552941754,0.989945930094178,0.0407215999005161,-0.204955995613153,0.0384071447354966,-0.0270565207420955,0.0323125648234635
"108",18,6,-0.6437920863586,0.524139888684053,0.00042804124292137,0.00818138616646778,0.000130400516421635,0.0114049405766409,-0.000403489728895553,0.0121123665187328,0.00646115603641659,0.0439030870543235,-0.00158011869008257,0.0308237970452116,-0.00474347678518572,0.0237814641471758,0.261148032338942,0.00677084186782263,-0.175851810324519,0.00955342356517047,-0.46099665588101,0.0104131517439795
"109",19,1,-0.345214114816063,0.472322565399785,-0.00171301358291767,0.312910006163736,-2.62670149173677e-05,0.192455040595619,0.00121805147522236,0.111611922709491,0.00488080932911659,0.468177727938611,-0.0108650744504988,0.410742845132302,-0.00882361908157151,0.354850730629526,1.00997823117488,0.31225105995755,-0.112868747163263,0.190973282489221,-0.0110427735142728,0.109704485711779
"110",19,2,-0.490007710543739,0.499358569561487,0.00134959189585117,0.170555038795386,-0.00376982744161758,0.107578644248505,0.00024573585984375,0.0745302095730583,0.103287543302209,0.253078260206715,-0.0115440474247773,0.252632698151322,-0.0127733305146445,0.202598250647371,1.00841251876953,0.16992998431636,-0.19131934019166,0.104994809635005,0.0456493861200672,0.0700129711689279
"111",19,3,-0.404682714122249,0.483749605266845,0.00100607368073317,0.272146241992995,-0.00200209829453285,0.150303564897173,0.000628024458211138,0.0988499543032823,-0.033544041916847,0.366295007624645,0.000398766340108172,0.347095401897734,-0.00439810927473958,0.289909619013275,1.00519035835337,0.271597117896364,-0.156612336264463,0.14866594354407,0.0158448017442007,0.0955711955874039
"112",19,4,-0.628414892825036,0.53414793657417,0.000278299226777932,0.0086109123857939,0.00306984069129193,0.0170986164203197,-3.45499583244863e-05,0.0148358720025467,-0.00663283225250428,0.0351034958901548,-0.00161925587657613,0.0337048636603478,0.005695970957936,0.0294463140945585,0.73731651318567,0.00598924852340058,0.326728869446819,0.0107332760877548,0.166159513028452,0.0121751373283761
"113",19,5,-0.528086179354045,0.506267756305792,-0.000993958843351488,0.108410553637334,0.000316161636492851,0.0864386392613621,0.00113743813615047,0.0678605429476919,0.0336007973679307,0.261754850962952,-0.00435155290287864,0.176429769977549,-0.0134422347379208,0.141454983063952,0.99091719796661,0.107021759766249,-0.133553601749762,0.0821561152987845,0.00900519573690069,0.061606334532734
"114",19,6,-0.475659754604857,0.506094147229967,0.000883605068658019,0.165139444508155,0.000224335691740776,0.10936696822452,0.000352283854474398,0.0647832701980412,-0.0276338960424234,0.269293358713608,0.00380467274156739,0.23025070815571,0.00885563786546837,0.196355677896651,0.59524376114844,0.162331482807642,0.348137643400138,0.108464481184913,0.106108938829015,0.0632801138714438
"115",20,1,-0.363654569150135,0.46383435210416,-0.000426456380289522,0.265084008292059,0.00108509180846952,0.149273895658465,0.000900662471775429,0.133598806567173,0.00433908079396599,0.334266138075277,-7.17722456956497e-05,0.595379910957896,0.000760738169016544,0.272978839907677,0.98016683192402,0.264591467833058,-0.0702656196523407,0.148773283883157,0.108347159239049,0.132187969248701
"116",20,2,-0.369822030116314,0.485639860743608,-0.00139312528900582,0.292331566725574,-0.00615062492923254,0.147351577843706,-0.00168106234098652,0.190761369886896,0.131591893154971,0.574243628119563,-0.0356314793935202,0.752951359246717,0.00319234709690564,0.297944321489107,0.993303934160539,0.29107717766703,-0.200280992043827,0.145059672875838,0.0414196616401838,0.18464656019433
"117",20,3,-0.319802139719544,0.467130191737561,0.00126821467504167,0.375099822629372,0.000161169573654167,0.152197871902258,0.00342683890411806,0.143861798318035,-0.00965268189222222,0.636062922128895,-0.00543496351913195,0.481567241885818,-0.00405043575602431,0.3317616696708,1.00832400703125,0.374044849073797,-0.0614543908130729,0.149036036284665,0.0861662415921736,0.137180911739559
"118",20,4,-0.643765085867309,0.541085734858078,0.000502266676978954,0.00504075687706529,0.000364966875265625,0.00771280533982056,-0.000691495793954546,0.00848489816553772,-0.00919504559666461,0.0102906642666528,-0.00275758719556463,0.011634743308748,-0.00619000158415355,0.017440807592781,0.868690275149148,0.00283447226163391,0.230490915037992,0.00454403922814239,0.308579558515743,0.00516559439975919
"119",20,5,-0.612837070254086,0.526688965438707,-0.000718413615380458,0.0387375577592384,-0.0009578672774186,0.0274584657751187,-0.00167666800274422,0.0264121000044142,-0.0221921911305097,0.0847672349152406,0.00786805152440111,0.0778315626718298,4.18466913172089e-05,0.0665899361876145,1.01290444767765,0.0384318396300868,-0.0752236896123352,0.0261304177430248,-0.00962345458279142,0.025041330647081
"120",20,6,-0.624528245143965,0.540458103292314,0.00163634432426059,0.0256358139044445,-0.000109912148476126,0.0154624719840949,-0.000867939520193474,0.015841920212268,0.0118288243089966,0.0354095442229588,-0.00164031328845208,0.0537234617281212,0.0132062407914111,0.0307654175847243,0.204664855755974,0.0231055411002514,0.733146700157374,0.0149371585040206,0.51450837829784,0.0142424113860809
"121",21,1,-0.615389647194008,0.529466809117012,-0.00173220729780799,0.0243798010093703,0.000532093908666076,0.0212652258664369,-0.000602965909232019,0.0198165076890157,-0.00832589697504357,0.0634178477608778,-0.00228196835640264,0.0678807624664715,0.00364483305309796,0.0421196855532601,0.759607759786592,0.0197890681239247,-0.0491166856772837,0.0185892150555511,0.207086861803167,0.0175543559193381
"122",21,2,-0.484162103969131,0.499189116086643,-0.00416734808269847,0.108998139238683,0.00185067480443418,0.0704907224863109,-0.00350942039489545,0.11528432724065,0.0148386390752876,0.196296460932313,-0.018506397723763,0.274213141255497,0.0232699447769304,0.153662816665071,0.728534871575266,0.101041498920818,0.169306572746736,0.0672906085545692,-0.126333819693816,0.111884092362712
"123",21,3,-0.577664983224393,0.521442209765897,-0.000533890989666319,0.0451086468426658,0.000453248154708334,0.0352155553255207,-0.00129175424401458,0.0511576555576746,0.00663173056288021,0.102460645886759,-0.00945859446242882,0.128740660131749,0.00439029416340365,0.0711278711826427,0.504095921457089,0.0429093080316576,0.256147304206656,0.0322222641677422,0.299324695817278,0.0495848343528527
"124",21,4,-0.349848396096767,0.477942502098477,0.000676996795578125,0.267585997126233,-0.00185331595121875,0.1749787678829,-0.00204222117850441,0.0967405339668987,-0.0323785984865239,0.485795777504195,0.00782601140042555,0.484727686647835,0.00136158874438952,0.304405798737697,0.833368294825386,0.266844791627739,-0.0328925590257454,0.17378776717276,-0.0102537824330349,0.0951287463704177
"125",21,5,-0.482412845947476,0.502077727904982,-0.00131363587911196,0.117903247881662,0.00103447117724526,0.0959586410840456,-0.00239748874449333,0.0560077423643123,-0.00802273251283954,0.259246959828293,-0.000473258430397647,0.262766053177221,0.00707325457669119,0.166863638470936,0.742183632481761,0.114929118493882,0.212274397712816,0.0939026272639644,0.113988004595966,0.0539500232292605
"126",21,6,-0.460788597629668,0.502611240544563,-0.00144984202534097,0.199331173955663,-0.00139098609956615,0.120877105958733,-0.00177601918229635,0.0657271791465147,-0.0228430262686149,0.339359771257478,0.00779772362021667,0.27417779805345,-0.00820055879704731,0.222024257395651,0.999344774713542,0.197244989523531,-0.160884441092181,0.117405803670536,-0.0684979321704948,0.0594739269928417
"127",22,1,-0.530315371839641,0.515485302495689,-0.000915252548894192,0.0955032074195984,-0.00166633535303023,0.0833484754929531,0.000993990073440557,0.0439568454622637,0.0244683483339266,0.280937823613747,-0.0110615692264918,0.232279554655561,0.00527381989821634,0.128387252473665,0.332850326506624,0.0927741912959475,0.349820880670601,0.0817335855730455,0.445754480636889,0.0426422168152123
"128",22,2,-0.268792889905734,0.457542910389498,0.000411190715768229,0.29293367761431,-0.00372766494997396,0.206981947468693,0.000721166432738095,0.184690340123311,0.0858758448435231,0.577190341854462,-0.0340444245976004,0.716410552460823,-0.00322903946328125,0.373067132818785,1.00385098984375,0.29234635721647,-0.205231446131657,0.206180681371719,-0.00446746674489211,0.181836158055823
"129",22,3,-0.275171328627535,0.459313705204623,0.00223913554385851,0.282214121891345,-0.00106893911208767,0.209292711406495,-0.00173213487821181,0.169395001302713,-0.0625810760713325,0.629674274637341,0.0136362199879123,0.665392017569519,-0.00816487000926649,0.338358352297083,1.01267398402778,0.281806626223862,-0.195134886824067,0.208360329419965,0.00249452490965712,0.168083672917512
"130",22,4,-0.557598022677005,0.510694713122232,-0.00198442943903415,0.0885471617091513,0.00264815298428679,0.0542056854171409,-0.00310183615268196,0.0725409762998586,-0.04314150161582,0.246536394822805,0.00987975577878402,0.151451871816471,0.0204793163802787,0.139726553993096,0.948046800982863,0.0870963158860303,-0.0962663799009325,0.0480190181560826,-0.129968088854587,0.0691894699557853
"131",22,5,-0.364472611453602,0.47663535317899,-0.00356314669799231,0.29342333732682,-0.00319869939098958,0.134098098739309,-0.00362193711116071,0.169644935996654,-0.0780275530627679,0.516475454912165,0.0209822501060751,0.455903921556654,0.00724118742199901,0.302116572117014,0.964760072259425,0.292784388744625,-0.174980658514755,0.132128005319723,-0.264060715029638,0.16844905016825
"132",22,6,-0.634769453372011,0.540944997043998,4.10688279880642e-05,0.00972062363245704,0.00106235296140017,0.0120321045992889,-0.00113394363295291,0.0165616465688905,-0.00182087338663069,0.0316716768837472,0.00458952894090521,0.0262605510718103,-0.00321538695726795,0.0247766362962432,0.745733646733507,0.00470785904795556,0.300234499842899,0.00716380865137435,0.235376269886285,0.00852712860712541
"133",23,1,-0.359181531809585,0.482256606653215,-0.000763175678404528,0.24648796148326,-0.00291865442547405,0.17393676720906,0.000344298367629767,0.160981133868154,-0.0572133221074894,0.458386605127856,0.00913476167992691,0.555300764808425,0.00149531539883395,0.308545640257067,0.966630264420021,0.245835394282857,-0.211650040646213,0.172277490820177,-0.0948861158087209,0.1584175148387
"134",23,2,-0.570018531086729,0.521483583854752,-0.00121527609445466,0.0521125249591539,0.00025574110694424,0.0561702681183206,-0.0024271940277477,0.0479927747586326,0.0292612171925009,0.0937074111144062,-0.00265991591534611,0.1240606860828,-0.0116584797422025,0.164761578032772,0.838696665382966,0.0513029870381613,0.194297946942417,0.0507148984531924,0.0521171794734988,0.046118549322551
"135",23,3,-0.548769512623973,0.520014638957933,-0.000479474671953964,0.0784209238008709,-0.000455097633494213,0.0686814801540885,0.00048075952269158,0.0588369796497987,0.0628496016255965,0.149700675568177,-0.0109056979021328,0.164754140239737,-0.0285137656511617,0.201796681642605,0.971323032291667,0.0777362382885641,-0.0764100948149233,0.0655512586555509,-0.0212118615237847,0.0572095598200074
"136",23,4,-0.587578635839118,0.525046439859675,-0.00335566615413244,0.0512728630750397,0.00150284781449334,0.0450511382093338,0.00326299160743164,0.0355753277289483,-0.00183010022066452,0.0973901392478722,-0.00549891003374253,0.110364441484338,0.0050127102172124,0.0824473700391768,0.765250804355216,0.0477230920620114,0.208328132452803,0.0416492739342308,0.195780082619485,0.0303943655236581
"137",23,5,-0.587515355474961,0.530279102797915,-0.000310355697601057,0.0462751385933112,-0.00114283990688074,0.0419496627933936,-0.000850377387309191,0.0412318736793035,0.0176228392830229,0.113361462854461,0.0105413640005201,0.142745294838154,-0.00196398170181893,0.0935588361860942,0.801144073196232,0.0446579227311264,0.225005526403972,0.0375099180314154,0.0565916095896025,0.0341534399586603
"138",23,6,-0.448419304584924,0.499226746405667,-0.000177679642152344,0.210220365873914,-0.00190058276925781,0.128456391971919,9.08911093530814e-05,0.0971384740760442,-0.00361559535653971,0.361205555664533,-0.00288508058393403,0.318722769807556,-0.00392848208392864,0.236107665078593,0.646352512905226,0.206406454030884,-0.00824489971623264,0.124903274804619,0.356712800503819,0.0935793621773646
"139",24,1,-0.37288971861018,0.458131342239008,-0.00058146715387527,0.218444409345481,0.000795139111559806,0.144768378917235,0.00126247644026131,0.158365751739569,-0.0235016015125808,0.547837896066598,0.00517619957163254,0.759968145741672,0.00108936626769666,0.399938480318444,1.018150782368,0.218019841356971,-0.134026081177252,0.143568760181468,-0.00245837453814116,0.154927991404714
"140",24,2,-0.40107393209093,0.479510901544534,-0.0011486063021054,0.252869628288293,-0.0036909585082786,0.160238683265107,-0.00269237892371557,0.174556500463399,-0.0117110678759719,0.518919324375923,0.00731997823402278,0.668552353610166,0.00157041796953125,0.370019422129376,1.00001782869439,0.251356466546833,-0.175535687132191,0.154617120608225,-0.0103490554255694,0.16411087797252
"141",24,3,-0.386127035537978,0.472875004571387,0.00060722715078125,0.277313146715107,-0.00178973367657102,0.160698714637517,0.00158596908701705,0.158590636127316,-0.0110864673520739,0.58012131754798,-0.00542059818872258,0.597149144516449,-0.00324392715457386,0.35484496899975,1.00771389122159,0.276053791312329,-0.141061413171631,0.156619121085571,0.00906403301216477,0.150982149095772
"142",24,4,-0.646030634746797,0.531910660158835,0.000286560079836282,0.00487350670309424,-0.000599219957464384,0.009642620987538,0.000582830965040671,0.00898403074124332,-0.00722576236906483,0.0260209478451082,0.0021774110628989,0.0196187351951364,-0.00591045741880284,0.0216899309254974,0.802453589275046,0.0044732425246799,0.189137802088475,0.00830246886780999,0.370072659457744,0.00737605637810072
"143",24,5,-0.607448127325834,0.524442309320958,-0.002004751832524,0.035986247607326,0.00490056427759556,0.0399910365793308,0.000588293598944294,0.0427243960868327,0.0044324272092731,0.11473797749042,-0.00271656374778958,0.128861695410449,-0.001849367199024,0.0883716380866308,1.0042016150702,0.0352368382622349,-0.0694728048728,0.0358814026158931,0.0490522396216146,0.0370107490888128
"144",24,6,-0.607105190495562,0.51861002140593,0.00121370178940972,0.0370619351846021,-0.00163077434949651,0.0278668196588805,0.00304181851737826,0.0311415511232487,-0.00270943409857281,0.0877517903901427,0.00136509359679036,0.128994889732508,0.000431986354774956,0.0658746094810486,0.247839368074284,0.0364260525897816,0.615996363802255,0.0272298304290669,0.543882259309538,0.0299976106314477
"145",25,1,-0.618266071476046,0.528512422589947,-0.00531517704290031,0.0291480118173846,0.00277286460866521,0.0236843644490908,0.0061574377152223,0.0299580099022846,0.021679285565766,0.0465061246312947,-0.0190660209153799,0.0865282673782299,0.0109550489135008,0.0466790493296315,0.72715584090266,0.0205402994905366,0.0783355171191533,0.0188139798056721,0.131823623322424,0.0222266892999272
"146",25,2,-0.3524150868468,0.490974462544024,-4.43160922887017e-05,0.206278805758484,-0.00276411892149543,0.171110765389469,0.00209800648412671,0.204560152210904,0.0434351054043582,0.394311255535782,-0.00615702549816346,0.734381854166315,-0.0251099615779206,0.474218303440489,0.755233639098558,0.205440335558898,-0.118115138671127,0.168082261055909,-0.197340032232332,0.201326257226079
"147",25,3,-0.503045724475319,0.493672507968984,-0.00118406569759469,0.113211692795143,0.000517823859628907,0.0904029326499178,-0.000401701409456358,0.107887851074573,-0.00148877109035789,0.189183676101756,-0.00353147307769397,0.400586304273991,0.00465116149769343,0.235796209200555,0.765784624097522,0.109658502253202,-0.0156689052426886,0.0879821218438545,-0.0657360149092134,0.104935190542791
"148",25,4,-0.390424361597313,0.494992443458802,-0.000188539551267548,0.235386542869294,-0.000708031071733173,0.17018158616555,-0.000851539251090144,0.148568933710353,-0.0259418372837255,0.398699930951726,0.0119722559498606,0.570431157999535,-0.0053519181145887,0.415776469411105,0.946695511766827,0.23465783388777,-0.230607954536685,0.167729749632344,-0.16094455765905,0.14519675673481
"149",25,5,-0.411356169105931,0.488781872071924,0.000129703110944679,0.190685548447674,-0.000709608277498733,0.149361536497456,0.00140433035834248,0.139005328929751,0.0233357657625509,0.334616781256612,-0.00826135803923416,0.485082624717295,-0.01566801772851,0.373408918659812,0.766341766247889,0.189793013296182,0.0737818501647508,0.147888351099893,-0.158504043835431,0.136502796369211
